Year,County,Surgery,# of Cases (ICD 10)
2014,San Bernardino,Colon,7
2014,San Bernardino,Breast,30
2014,San Bernardino,Stomach,5
2014,San Bernardino,Rectum,6
2014,San Bernardino,Prostate,83
2014,San Bernardino,Lung,20
2014,San Bernardino,Liver,3
2014,San Bernardino,Colon,26
2014,San Bernardino,Breast,61
2014,San Bernardino,Brain,5
2014,San Bernardino,Bladder,7
2014,San Bernardino,Stomach,1
2014,San Bernardino,Rectum,6
2014,San Bernardino,Lung,6
2014,San Bernardino,Liver,2
2014,San Bernardino,Colon,26
2014,San Bernardino,Breast,54
2014,San Bernardino,Prostate,14
2014,San Bernardino,Rectum,1
2014,San Bernardino,Colon,14
2014,San Bernardino,Breast,29
2014,San Bernardino,Rectum,1
2014,San Bernardino,Colon,4
2014,San Bernardino,Rectum,1
2014,San Bernardino,Prostate,26
2014,San Bernardino,Lung,3
2014,San Bernardino,Colon,11
2014,San Bernardino,Breast,6
2014,San Bernardino,Stomach,1
2014,San Bernardino,Rectum,10
2014,San Bernardino,Prostate,7
2014,San Bernardino,Pancreas,1
2014,San Bernardino,Lung,3
2014,San Bernardino,Liver,5
2014,San Bernardino,Esophagus,1
2014,San Bernardino,Colon,24
2014,San Bernardino,Breast,29
2014,San Bernardino,Brain,9
2014,San Bernardino,Rectum,1
2014,San Bernardino,Colon,2
2014,San Bernardino,Breast,3
2014,San Diego,Rectum,1
2014,San Diego,Prostate,10
2014,San Diego,Lung,7
2014,San Diego,Colon,10
2014,San Diego,Breast,16
2014,San Diego,Brain,5
2014,San Diego,Bladder,1
2014,San Diego,Stomach,1
2014,San Diego,Lung,1
2014,San Diego,Colon,3
2014,San Diego,Breast,2
2014,San Diego,Liver,19
2014,San Diego,Stomach,5
2014,San Diego,Prostate,59
2014,San Diego,Pancreas,7
2014,San Diego,Lung,40
2014,San Diego,Esophagus,2
2014,San Diego,Colon,79
2014,San Diego,Breast,404
2014,San Diego,Brain,32
2014,San Diego,Bladder,10
2014,San Diego,Rectum,28
2014,San Diego,Colon,1
2014,San Diego,Breast,10
2014,San Diego,Stomach,2
2014,San Diego,Rectum,6
2014,San Diego,Prostate,12
2014,San Diego,Pancreas,2
2014,San Diego,Lung,20
2014,San Diego,Liver,1
2014,San Diego,Colon,61
2014,San Diego,Breast,108
2014,San Diego,Brain,23
2014,San Diego,Stomach,11
2014,San Diego,Rectum,5
2014,San Diego,Prostate,2
2014,San Diego,Pancreas,6
2014,San Diego,Lung,61
2014,San Diego,Liver,12
2014,San Diego,Esophagus,6
2014,San Diego,Colon,67
2014,San Diego,Breast,514
2014,San Diego,Brain,25
2014,San Diego,Bladder,3
2014,San Diego,Stomach,7
2014,San Diego,Rectum,38
2014,San Diego,Prostate,123
2014,San Diego,Pancreas,2
2014,San Diego,Lung,30
2014,San Diego,Liver,5
2014,San Diego,Breast,181
2014,San Diego,Brain,9
2014,San Diego,Bladder,24
2014,San Diego,Colon,112
2014,San Diego,Stomach,4
2014,San Diego,Rectum,7
2014,San Diego,Prostate,130
2014,San Diego,Lung,7
2014,San Diego,Colon,33
2014,San Diego,Breast,119
2014,San Diego,Brain,11
2014,San Diego,Bladder,17
2014,San Diego,Rectum,1
2014,San Diego,Colon,4
2014,San Diego,Stomach,7
2014,San Diego,Rectum,17
2014,San Diego,Prostate,3
2014,San Diego,Pancreas,1
2014,San Diego,Lung,17
2014,San Diego,Liver,7
2014,San Diego,Esophagus,4
2014,San Diego,Colon,38
2014,San Diego,Breast,247
2014,San Diego,Brain,19
2014,San Diego,Bladder,1
2014,San Diego,Stomach,2
2014,San Diego,Rectum,12
2014,San Diego,Pancreas,1
2014,San Diego,Lung,8
2014,San Diego,Colon,34
2014,San Diego,Breast,70
2014,San Diego,Brain,7
2014,San Diego,Bladder,4
2014,San Diego,Prostate,21
2014,San Diego,Stomach,15
2014,San Diego,Prostate,89
2014,San Diego,Pancreas,24
2014,San Diego,Lung,46
2014,San Diego,Liver,49
2014,San Diego,Esophagus,13
2014,San Diego,Colon,76
2014,San Diego,Breast,310
2014,San Diego,Brain,86
2014,San Diego,Bladder,18
2014,San Diego,Rectum,39
2014,San Diego,Stomach,4
2014,San Diego,Rectum,10
2014,San Diego,Prostate,2
2014,San Diego,Lung,12
2014,San Diego,Esophagus,2
2014,San Diego,Colon,32
2014,San Diego,Breast,158
2014,San Diego,Brain,13
2014,San Diego,Rectum,1
2014,San Diego,Colon,9
2014,San Diego,Breast,60
2014,San Diego,Stomach,2
2014,San Diego,Rectum,11
2014,San Diego,Prostate,31
2014,San Diego,Pancreas,3
2014,San Diego,Lung,26
2014,San Diego,Liver,10
2014,San Diego,Esophagus,1
2014,San Diego,Colon,57
2014,San Diego,Breast,319
2014,San Diego,Brain,8
2014,San Diego,Stomach,1
2014,San Diego,Rectum,3
2014,San Diego,Prostate,1
2014,San Diego,Pancreas,1
2014,San Diego,Liver,1
2014,San Diego,Colon,32
2014,San Diego,Breast,114
2014,San Diego,Brain,8
2014,San Francisco,Lung,40
2014,San Francisco,Stomach,6
2014,San Francisco,Rectum,30
2014,San Francisco,Prostate,30
2014,San Francisco,Pancreas,31
2014,San Francisco,Liver,33
2014,San Francisco,Esophagus,4
2014,San Francisco,Colon,36
2014,San Francisco,Breast,177
2014,San Francisco,Bladder,4
2014,San Francisco,Stomach,11
2014,San Francisco,Rectum,41
2014,San Francisco,Prostate,4
2014,San Francisco,Pancreas,57
2014,San Francisco,Lung,28
2014,San Francisco,Liver,32
2014,San Francisco,Esophagus,8
2014,San Francisco,Colon,64
2014,San Francisco,Breast,289
2014,San Francisco,Brain,9
2014,San Francisco,Colon,2
2014,San Francisco,Breast,51
2014,San Francisco,Brain,16
2014,San Francisco,Stomach,3
2014,San Francisco,Rectum,9
2014,San Francisco,Prostate,6
2014,San Francisco,Pancreas,3
2014,San Francisco,Lung,10
2014,San Francisco,Esophagus,1
2014,San Francisco,Colon,25
2014,San Francisco,Breast,53
2014,San Francisco,Brain,5
2014,San Francisco,Bladder,1
2014,San Francisco,Stomach,3
2014,San Francisco,Lung,8
2014,San Francisco,Colon,7
2014,San Francisco,Breast,4
2014,San Francisco,Stomach,1
2014,San Francisco,Rectum,1
2014,San Francisco,Colon,8
2014,San Francisco,Breast,4
2014,San Francisco,Stomach,1
2014,San Francisco,Pancreas,1
2014,San Francisco,Lung,7
2014,San Francisco,Colon,9
2014,San Francisco,Breast,52
2014,San Francisco,Bladder,1
2014,San Francisco,Stomach,35
2014,San Francisco,Rectum,57
2014,San Francisco,Prostate,237
2014,San Francisco,Pancreas,32
2014,San Francisco,Lung,70
2014,San Francisco,Liver,105
2014,San Francisco,Esophagus,15
2014,San Francisco,Colon,60
2014,San Francisco,Breast,379
2014,San Francisco,Brain,321
2014,San Francisco,Bladder,49
2014,San Francisco,Stomach,8
2014,San Francisco,Rectum,6
2014,San Francisco,Prostate,1
2014,San Francisco,Pancreas,1
2014,San Francisco,Liver,2
2014,San Francisco,Colon,24
2014,San Francisco,Breast,23
2014,San Francisco,Bladder,1
2014,San Joaquin,Stomach,1
2014,San Joaquin,Rectum,2
2014,San Joaquin,Lung,3
2014,San Joaquin,Colon,8
2014,San Joaquin,Breast,6
2014,San Joaquin,Rectum,3
2014,San Joaquin,Lung,1
2014,San Joaquin,Colon,10
2014,San Joaquin,Breast,33
2014,San Joaquin,Bladder,2
2014,San Joaquin,Prostate,9
2014,San Joaquin,Stomach,5
2014,San Joaquin,Rectum,6
2014,San Joaquin,Lung,2
2014,San Joaquin,Breast,26
2014,San Joaquin,Colon,15
2014,San Joaquin,Stomach,5
2014,San Joaquin,Rectum,8
2014,San Joaquin,Pancreas,3
2014,San Joaquin,Lung,33
2014,San Joaquin,Liver,7
2014,San Joaquin,Esophagus,1
2014,San Joaquin,Colon,44
2014,San Joaquin,Breast,90
2014,San Joaquin,Brain,9
2014,San Joaquin,Colon,4
2014,San Joaquin,Breast,28
2014,San Joaquin,Rectum,3
2014,San Joaquin,Colon,17
2014,San Joaquin,Breast,43
2014,San Joaquin,Stomach,4
2014,San Joaquin,Rectum,21
2014,San Joaquin,Prostate,2
2014,San Joaquin,Lung,51
2014,San Joaquin,Esophagus,6
2014,San Joaquin,Colon,49
2014,San Joaquin,Breast,159
2014,San Joaquin,Bladder,3
2014,San Luis Obispo,Stomach,2
2014,San Luis Obispo,Pancreas,1
2014,San Luis Obispo,Lung,2
2014,San Luis Obispo,Esophagus,1
2014,San Luis Obispo,Colon,12
2014,San Luis Obispo,Rectum,1
2014,San Luis Obispo,Prostate,19
2014,San Luis Obispo,Lung,7
2014,San Luis Obispo,Colon,9
2014,San Luis Obispo,Breast,9
2014,San Luis Obispo,Stomach,1
2014,San Luis Obispo,Rectum,1
2014,San Luis Obispo,Prostate,19
2014,San Luis Obispo,Pancreas,1
2014,San Luis Obispo,Lung,7
2014,San Luis Obispo,Colon,11
2014,San Luis Obispo,Breast,25
2014,San Luis Obispo,Brain,22
2014,San Luis Obispo,Rectum,4
2014,San Luis Obispo,Prostate,11
2014,San Luis Obispo,Colon,11
2014,San Luis Obispo,Breast,58
2014,San Mateo,Stomach,2
2014,San Mateo,Rectum,2
2014,San Mateo,Lung,1
2014,San Mateo,Esophagus,1
2014,San Mateo,Colon,9
2014,San Mateo,Breast,70
2014,San Mateo,Stomach,5
2014,San Mateo,Rectum,2
2014,San Mateo,Lung,7
2014,San Mateo,Esophagus,1
2014,San Mateo,Colon,23
2014,San Mateo,Breast,100
2014,San Mateo,Brain,156
2014,San Mateo,Bladder,1
2014,San Mateo,Stomach,6
2014,San Mateo,Rectum,5
2014,San Mateo,Pancreas,4
2014,San Mateo,Lung,18
2014,San Mateo,Liver,1
2014,San Mateo,Colon,34
2014,San Mateo,Breast,100
2014,San Mateo,Bladder,3
2014,San Mateo,Stomach,1
2014,San Mateo,Rectum,3
2014,San Mateo,Colon,12
2014,San Mateo,Breast,45
2014,San Mateo,Brain,1
2014,San Mateo,Lung,1
2014,San Mateo,Bladder,2
2014,San Mateo,Stomach,2
2014,San Mateo,Rectum,16
2014,San Mateo,Prostate,6
2014,San Mateo,Pancreas,7
2014,San Mateo,Lung,16
2014,San Mateo,Liver,13
2014,San Mateo,Esophagus,1
2014,San Mateo,Colon,41
2014,San Mateo,Breast,263
2014,San Mateo,Brain,7
2014,San Mateo,Bladder,2
2014,San Mateo,Stomach,1
2014,San Mateo,Rectum,5
2014,San Mateo,Prostate,23
2014,San Mateo,Lung,6
2014,San Mateo,Liver,2
2014,San Mateo,Colon,14
2014,San Mateo,Breast,31
2014,San Mateo,Bladder,2
2014,San Mateo,Breast,49
2014,San Mateo,Colon,1
2014,San Mateo,Brain,3
2014,Santa Barbara,Breast,14
2014,Santa Barbara,Rectum,2
2014,Santa Barbara,Colon,13
2014,Santa Barbara,Breast,11
2014,Santa Barbara,Stomach,1
2014,Santa Barbara,Rectum,3
2014,Santa Barbara,Prostate,14
2014,Santa Barbara,Lung,4
2014,Santa Barbara,Colon,32
2014,Santa Barbara,Breast,152
2014,Santa Barbara,Brain,6
2014,Santa Barbara,Bladder,1
2014,Santa Barbara,Stomach,2
2014,Santa Barbara,Rectum,9
2014,Santa Barbara,Prostate,4
2014,Santa Barbara,Pancreas,7
2014,Santa Barbara,Lung,34
2014,Santa Barbara,Liver,7
2014,Santa Barbara,Esophagus,1
2014,Santa Barbara,Colon,48
2014,Santa Barbara,Breast,180
2014,Santa Barbara,Brain,17
2014,Santa Barbara,Bladder,2
2014,Santa Clara,Rectum,5
2014,Santa Clara,Stomach,2
2014,Santa Clara,Prostate,2
2014,Santa Clara,Lung,5
2014,Santa Clara,Liver,2
2014,Santa Clara,Breast,47
2014,Santa Clara,Brain,9
2014,Santa Clara,Colon,22
2014,Santa Clara,Stomach,5
2014,Santa Clara,Rectum,18
2014,Santa Clara,Prostate,43
2014,Santa Clara,Pancreas,4
2014,Santa Clara,Lung,25
2014,Santa Clara,Liver,6
2014,Santa Clara,Colon,67
2014,Santa Clara,Breast,119
2014,Santa Clara,Brain,12
2014,Santa Clara,Bladder,5
2014,Santa Clara,Stomach,2
2014,Santa Clara,Rectum,8
2014,Santa Clara,Prostate,20
2014,Santa Clara,Pancreas,1
2014,Santa Clara,Lung,22
2014,Santa Clara,Liver,3
2014,Santa Clara,Colon,45
2014,Santa Clara,Breast,167
2014,Santa Clara,Brain,20
2014,Santa Clara,Bladder,1
2014,Santa Clara,Rectum,11
2014,Santa Clara,Stomach,8
2014,Santa Clara,Prostate,1
2014,Santa Clara,Pancreas,6
2014,Santa Clara,Lung,37
2014,Santa Clara,Liver,4
2014,Santa Clara,Esophagus,1
2014,Santa Clara,Colon,33
2014,Santa Clara,Breast,61
2014,Santa Clara,Brain,8
2014,Santa Clara,Stomach,4
2014,Santa Clara,Prostate,9
2014,Santa Clara,Lung,12
2014,Santa Clara,Liver,3
2014,Santa Clara,Breast,132
2014,Santa Clara,Brain,21
2014,Santa Clara,Bladder,3
2014,Santa Clara,Colon,30
2014,Santa Clara,Rectum,13
2014,Santa Clara,Rectum,63
2014,Santa Clara,Prostate,168
2014,Santa Clara,Pancreas,57
2014,Santa Clara,Lung,94
2014,Santa Clara,Liver,129
2014,Santa Clara,Esophagus,14
2014,Santa Clara,Colon,90
2014,Santa Clara,Breast,525
2014,Santa Clara,Brain,121
2014,Santa Clara,Bladder,69
2014,Santa Clara,Stomach,48
2014,Santa Clara,Stomach,5
2014,Santa Clara,Rectum,19
2014,Santa Clara,Prostate,5
2014,Santa Clara,Pancreas,8
2014,Santa Clara,Liver,7
2014,Santa Clara,Colon,47
2014,Santa Clara,Breast,164
2014,Santa Clara,Bladder,9
2014,Santa Clara,Rectum,3
2014,Santa Clara,Colon,7
2014,Santa Clara,Breast,24
2014,Santa Clara,Stomach,14
2014,Santa Clara,Rectum,7
2014,Santa Clara,Prostate,107
2014,Santa Clara,Pancreas,1
2014,Santa Clara,Lung,56
2014,Santa Clara,Liver,1
2014,Santa Clara,Esophagus,6
2014,Santa Clara,Colon,77
2014,Santa Clara,Breast,307
2014,Santa Clara,Bladder,15
2014,Santa Cruz,Stomach,1
2014,Santa Cruz,Rectum,10
2014,Santa Cruz,Prostate,8
2014,Santa Cruz,Lung,4
2014,Santa Cruz,Liver,2
2014,Santa Cruz,Esophagus,1
2014,Santa Cruz,Colon,28
2014,Santa Cruz,Breast,51
2014,Santa Cruz,Brain,28
2014,Santa Cruz,Bladder,3
2014,Santa Cruz,Stomach,1
2014,Santa Cruz,Rectum,3
2014,Santa Cruz,Colon,12
2014,Santa Cruz,Breast,15
2014,Shasta,Stomach,2
2014,Shasta,Rectum,2
2014,Shasta,Lung,10
2014,Shasta,Colon,21
2014,Shasta,Breast,3
2014,Shasta,Rectum,6
2014,Shasta,Prostate,46
2014,Shasta,Pancreas,1
2014,Shasta,Lung,33
2014,Shasta,Colon,23
2014,Shasta,Breast,39
2014,Shasta,Brain,25
2014,Shasta,Bladder,1
2014,Shasta,Breast,101
2014,Siskiyou,Rectum,1
2014,Siskiyou,Colon,2
2014,Siskiyou,Breast,2
2014,Siskiyou,Colon,9
2014,Siskiyou,Breast,12
2014,Solano,Stomach,2
2014,Solano,Rectum,16
2014,Solano,Lung,27
2014,Solano,Esophagus,12
2014,Solano,Colon,45
2014,Solano,Breast,166
2014,Solano,Bladder,1
2014,Solano,Stomach,2
2014,Solano,Rectum,7
2014,Solano,Colon,16
2014,Solano,Breast,46
2014,Solano,Bladder,1
2014,Solano,Lung,2
2014,Solano,Rectum,4
2014,Solano,Prostate,1
2014,Solano,Lung,4
2014,Solano,Colon,11
2014,Solano,Breast,29
2014,Solano,Brain,11
2014,Solano,Bladder,6
2014,Solano,Prostate,1
2014,Solano,Colon,15
2014,Solano,Breast,49
2014,Solano,Brain,10
2014,Solano,Bladder,7
2014,Sonoma,Lung,7
2014,Sonoma,Colon,19
2014,Sonoma,Breast,72
2014,Sonoma,Bladder,1
2014,Sonoma,Stomach,1
2014,Sonoma,Colon,2
2014,Sonoma,Breast,1
2014,Sonoma,Rectum,1
2014,Sonoma,Colon,8
2014,Sonoma,Breast,2
2014,Sonoma,Rectum,3
2014,Sonoma,Prostate,1
2014,Sonoma,Pancreas,1
2014,Sonoma,Lung,18
2014,Sonoma,Colon,24
2014,Sonoma,Breast,105
2014,Sonoma,Brain,5
2014,Sonoma,Colon,7
2014,Sonoma,Breast,8
2014,Sonoma,Rectum,1
2014,Sonoma,Colon,2
2014,Sonoma,Breast,2
2014,Sonoma,Rectum,3
2014,Sonoma,Colon,34
2014,Sonoma,Breast,208
2014,Sonoma,Bladder,2
2014,Sonoma,Rectum,1
2014,Sonoma,Lung,1
2014,Sonoma,Colon,5
2014,Sonoma,Breast,19
2014,Stanislaus,Stomach,6
2014,Stanislaus,Rectum,10
2014,Stanislaus,Prostate,13
2014,Stanislaus,Pancreas,3
2014,Stanislaus,Lung,18
2014,Stanislaus,Colon,45
2014,Stanislaus,Breast,157
2014,Stanislaus,Brain,13
2014,Stanislaus,Bladder,3
2014,Stanislaus,Stomach,1
2014,Stanislaus,Rectum,3
2014,Stanislaus,Lung,1
2014,Stanislaus,Liver,1
2014,Stanislaus,Colon,14
2014,Stanislaus,Breast,10
2014,Stanislaus,Stomach,1
2014,Stanislaus,Rectum,12
2014,Stanislaus,Pancreas,5
2014,Stanislaus,Lung,14
2014,Stanislaus,Esophagus,1
2014,Stanislaus,Colon,37
2014,Stanislaus,Breast,152
2014,Stanislaus,Brain,4
2014,Stanislaus,Rectum,1
2014,Stanislaus,Colon,5
2014,Stanislaus,Breast,3
2014,Stanislaus,Breast,6
2014,Sutter,Rectum,3
2014,Sutter,Liver,1
2014,Sutter,Colon,8
2014,Sutter,Breast,65
2014,Tehama,Rectum,3
2014,Tehama,Colon,14
2014,Tehama,Breast,12
2014,Trinity,Colon,1
2014,Trinity,Breast,1
2014,Tulare,Stomach,3
2014,Tulare,Rectum,11
2014,Tulare,Prostate,33
2014,Tulare,Lung,9
2014,Tulare,Esophagus,1
2014,Tulare,Colon,53
2014,Tulare,Breast,99
2014,Tulare,Bladder,2
2014,Tulare,Rectum,4
2014,Tulare,Colon,16
2014,Tulare,Breast,24
2014,Tulare,Rectum,2
2014,Tulare,Colon,4
2014,Tulare,Breast,11
2014,Tuolumne,Rectum,1
2014,Tuolumne,Colon,12
2014,Tuolumne,Breast,36
2014,Tuolumne,Bladder,1
2014,Ventura,Stomach,1
2014,Ventura,Rectum,8
2014,Ventura,Prostate,40
2014,Ventura,Lung,8
2014,Ventura,Liver,4
2014,Ventura,Colon,43
2014,Ventura,Breast,149
2014,Ventura,Brain,7
2014,Ventura,Bladder,3
2014,Ventura,Stomach,1
2014,Ventura,Rectum,5
2014,Ventura,Prostate,4
2014,Ventura,Lung,5
2014,Ventura,Liver,2
2014,Ventura,Esophagus,1
2014,Ventura,Breast,77
2014,Ventura,Brain,1
2014,Ventura,Bladder,1
2014,Ventura,Pancreas,1
2014,Ventura,Colon,14
2014,Ventura,Stomach,1
2014,Ventura,Rectum,9
2014,Ventura,Prostate,42
2014,Ventura,Pancreas,6
2014,Ventura,Lung,11
2014,Ventura,Liver,1
2014,Ventura,Colon,33
2014,Ventura,Breast,136
2014,Ventura,Brain,7
2014,Ventura,Colon,3
2014,Ventura,Stomach,1
2014,Ventura,Rectum,1
2014,Ventura,Colon,8
2014,Ventura,Breast,39
2014,Ventura,Rectum,2
2014,Ventura,Lung,1
2014,Ventura,Colon,11
2014,Ventura,Breast,13
2014,Ventura,Bladder,1
2014,Ventura,Stomach,5
2014,Ventura,Rectum,6
2014,Ventura,Lung,7
2014,Ventura,Colon,23
2014,Ventura,Breast,79
2014,Ventura,Brain,2
2014,Yolo,Rectum,8
2014,Yolo,Prostate,1
2014,Yolo,Lung,2
2014,Yolo,Colon,10
2014,Yolo,Breast,46
2014,Yolo,Stomach,2
2014,Yolo,Rectum,1
2014,Yolo,Lung,2
2014,Yolo,Esophagus,1
2014,Yolo,Colon,2
2014,Yolo,Breast,17
2014,Yuba,Stomach,2
2014,Yuba,Rectum,4
2014,Yuba,Prostate,13
2014,Yuba,Pancreas,1
2014,Yuba,Lung,38
2014,Yuba,Liver,1
2014,Yuba,Esophagus,1
2014,Yuba,Colon,16
2014,Yuba,Breast,26
2014,Yuba,Brain,6
2015,,Liver,952
2015,,Breast,19914
2015,,Colon,5456
2015,,Esophagus,264
2015,,Brain,2111
2015,,Rectum,1698
2015,,Prostate,4474
2015,,Lung,2508
2015,,Bladder,677
2015,,Pancreas,656
2015,,Stomach,744
2015,Alameda,Colon,4
2015,Alameda,Breast,3
2015,Alameda,Rectum,1
2015,Alameda,Colon,8
2015,Alameda,Brain,3
2015,Alameda,Breast,73
2015,Alameda,Stomach,2
2015,Alameda,Lung,3
2015,Alameda,Liver,1
2015,Alameda,Prostate,3
2015,Alameda,Pancreas,1
2015,Alameda,Liver,1
2015,Alameda,Stomach,2
2015,Alameda,Prostate,9
2015,Alameda,Colon,13
2015,Alameda,Esophagus,1
2015,Alameda,Brain,3
2015,Alameda,Rectum,3
2015,Alameda,Breast,42
2015,Alameda,Pancreas,2
2015,Alameda,Lung,4
2015,Alameda,Rectum,7
2015,Alameda,Pancreas,2
2015,Alameda,Esophagus,1
2015,Alameda,Stomach,9
2015,Alameda,Breast,215
2015,Alameda,Prostate,15
2015,Alameda,Colon,49
2015,Alameda,Lung,12
2015,Alameda,Liver,9
2015,Alameda,Colon,6
2015,Alameda,Breast,11
2015,Alameda,Stomach,1
2015,Alameda,Brain,3
2015,Alameda,Colon,19
2015,Alameda,Lung,4
2015,Alameda,Breast,49
2015,Alameda,Esophagus,2
2015,Alameda,Rectum,3
2015,Alameda,Prostate,1
2015,Alameda,Stomach,1
2015,Alameda,Breast,24
2015,Alameda,Colon,4
2015,Alameda,Esophagus,1
2015,Alameda,Breast,50
2015,Alameda,Lung,9
2015,Alameda,Colon,13
2015,Alameda,Rectum,4
2015,Alameda,Stomach,1
2015,Alameda,Bladder,1
2015,Alameda,Colon,19
2015,Alameda,Breast,55
2015,Alameda,Colon,14
2015,Alameda,Stomach,1
2015,Alameda,Brain,13
2015,Alameda,Breast,40
2015,Alameda,Bladder,3
2015,Alameda,Lung,1
2015,Alameda,Rectum,2
2015,Alameda,Esophagus,2
2015,Alameda,Colon,58
2015,Alameda,Lung,54
2015,Alameda,Pancreas,13
2015,Alameda,Liver,33
2015,Alameda,Breast,232
2015,Alameda,Prostate,26
2015,Alameda,Rectum,29
2015,Alameda,Bladder,13
2015,Alameda,Stomach,9
2015,Alameda,Esophagus,12
2015,Alameda,Rectum,5
2015,Alameda,Breast,46
2015,Alameda,Lung,2
2015,Alameda,Stomach,1
2015,Alameda,Colon,23
2015,Amador,Rectum,2
2015,Amador,Colon,3
2015,Amador,Breast,3
2015,Butte,Rectum,4
2015,Butte,Lung,4
2015,Butte,Breast,58
2015,Butte,Colon,9
2015,Butte,Colon,5
2015,Butte,Prostate,23
2015,Butte,Breast,14
2015,Butte,Rectum,1
2015,Butte,Lung,22
2015,Butte,Prostate,6
2015,Butte,Rectum,13
2015,Butte,Breast,99
2015,Butte,Colon,22
2015,Butte,Stomach,1
2015,Butte,Bladder,2
2015,Butte,Brain,6
2015,Calaveras,Colon,1
2015,Calaveras,Breast,11
2015,Calaveras,Rectum,1
2015,Contra Costa,Rectum,1
2015,Contra Costa,Breast,1
2015,Contra Costa,Breast,34
2015,Contra Costa,Colon,15
2015,Contra Costa,Rectum,4
2015,Contra Costa,Stomach,2
2015,Contra Costa,Lung,2
2015,Contra Costa,Colon,8
2015,Contra Costa,Breast,25
2015,Contra Costa,Prostate,1
2015,Contra Costa,Stomach,1
2015,Contra Costa,Colon,29
2015,Contra Costa,Rectum,4
2015,Contra Costa,Liver,2
2015,Contra Costa,Breast,64
2015,Contra Costa,Lung,27
2015,Contra Costa,Brain,26
2015,Contra Costa,Prostate,2
2015,Contra Costa,Rectum,18
2015,Contra Costa,Stomach,2
2015,Contra Costa,Prostate,11
2015,Contra Costa,Colon,54
2015,Contra Costa,Breast,257
2015,Contra Costa,Bladder,8
2015,Contra Costa,Lung,26
2015,Contra Costa,Bladder,1
2015,Contra Costa,Breast,24
2015,Contra Costa,Stomach,5
2015,Contra Costa,Esophagus,2
2015,Contra Costa,Rectum,18
2015,Contra Costa,Pancreas,1
2015,Contra Costa,Prostate,27
2015,Contra Costa,Colon,24
2015,Contra Costa,Rectum,3
2015,Contra Costa,Lung,2
2015,Contra Costa,Prostate,10
2015,Contra Costa,Colon,14
2015,Contra Costa,Breast,52
2015,Contra Costa,Breast,73
2015,Contra Costa,Stomach,4
2015,Contra Costa,Liver,12
2015,Contra Costa,Colon,14
2015,Contra Costa,Pancreas,6
2015,Contra Costa,Rectum,6
2015,Contra Costa,Bladder,2
2015,Del Norte,Breast,10
2015,Del Norte,Colon,3
2015,Del Norte,Rectum,3
2015,El Dorado,Colon,8
2015,El Dorado,Breast,11
2015,El Dorado,Prostate,4
2015,El Dorado,Colon,8
2015,El Dorado,Breast,22
2015,El Dorado,Lung,3
2015,El Dorado,Rectum,6
2015,El Dorado,Prostate,3
2015,Fresno,Colon,29
2015,Fresno,Rectum,6
2015,Fresno,Prostate,17
2015,Fresno,Liver,2
2015,Fresno,Lung,9
2015,Fresno,Breast,291
2015,Fresno,Pancreas,2
2015,Fresno,Stomach,4
2015,Fresno,Bladder,2
2015,Fresno,Lung,8
2015,Fresno,Breast,40
2015,Fresno,Stomach,3
2015,Fresno,Colon,23
2015,Fresno,Brain,68
2015,Fresno,Prostate,34
2015,Fresno,Liver,5
2015,Fresno,Pancreas,3
2015,Fresno,Rectum,4
2015,Fresno,Brain,4
2015,Fresno,Pancreas,6
2015,Fresno,Rectum,19
2015,Fresno,Prostate,26
2015,Fresno,Breast,99
2015,Fresno,Liver,10
2015,Fresno,Stomach,4
2015,Fresno,Colon,25
2015,Fresno,Lung,6
2015,Fresno,Breast,66
2015,Fresno,Prostate,7
2015,Fresno,Brain,3
2015,Fresno,Breast,64
2015,Fresno,Colon,26
2015,Fresno,Lung,23
2015,Fresno,Stomach,1
2015,Fresno,Rectum,5
2015,Fresno,Colon,16
2015,Fresno,Pancreas,1
2015,Humboldt,Stomach,1
2015,Humboldt,Rectum,1
2015,Humboldt,Breast,9
2015,Humboldt,Colon,5
2015,Humboldt,Lung,3
2015,Humboldt,Breast,15
2015,Humboldt,Colon,5
2015,Humboldt,Rectum,1
2015,Humboldt,Esophagus,2
2015,Humboldt,Stomach,2
2015,Humboldt,Prostate,5
2015,Humboldt,Colon,9
2015,Humboldt,Rectum,6
2015,Humboldt,Brain,4
2015,Humboldt,Lung,8
2015,Humboldt,Liver,1
2015,Humboldt,Breast,71
2015,Imperial,Stomach,1
2015,Imperial,Breast,8
2015,Imperial,Colon,7
2015,Imperial,Prostate,27
2015,Imperial,Bladder,1
2015,Imperial,Rectum,1
2015,Imperial,Colon,1
2015,Imperial,Breast,11
2015,Inyo,Rectum,1
2015,Inyo,Colon,1
2015,Inyo,Breast,2
2015,Kern,Colon,2
2015,Kern,Breast,7
2015,Kern,Rectum,1
2015,Kern,Colon,43
2015,Kern,Stomach,2
2015,Kern,Prostate,2
2015,Kern,Rectum,8
2015,Kern,Breast,40
2015,Kern,Lung,8
2015,Kern,Brain,7
2015,Kern,Rectum,2
2015,Kern,Colon,5
2015,Kern,Breast,32
2015,Kern,Brain,2
2015,Kern,Pancreas,2
2015,Kern,Liver,3
2015,Kern,Colon,11
2015,Kern,Breast,82
2015,Kern,Brain,1
2015,Kern,Stomach,1
2015,Kern,Lung,3
2015,Kern,Prostate,15
2015,Kern,Rectum,3
2015,Kern,Prostate,1
2015,Kern,Breast,1
2015,Kern,Breast,5
2015,Kern,Colon,3
